rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
7,3931. 천왕역 3번 출구 뒤,5,71,37.48690414,126.83894348,ST-3223
10,3932. 개봉센트레빌레우스아파트 앞,11,110,37.49752045,126.85295105,ST-3222
10,3933. 오류동부골든아파트 후문 옆,15,150,37.49938202,126.84114075,ST-3237
7,3934. 철도교통관제센터 정문 앞,22,314,37.49708176,126.87788391,ST-3225
10,3935. 고대구로병원 앞,1,10,37.49312592,126.88424683,ST-3252
10,3936. 힐스테이트 신도림역,12,120,37.50683594,126.88478851,ST-3303
10,3937. 개봉역 신영지웰에스테이트,13,130,37.49563599,126.85797882,ST-3306
15,3939.신도림역 3번출구,0,0,37.50760651,126.89134979,ST-3311
10,3956. 대륭테크노타운21차 앞,2,20,37.46557617,126.88724518,ST-2637
10,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,25,250,37.45739746,126.89341736,ST-2638
10,3959. 시흥사거리(시흥동 994-3 앞),12,120,37.45415115,126.90045166,ST-2639
10,3963. 에이스 하드웨어(시흥대로 396) 앞,14,140,37.46865845,126.89826202,ST-2641
8,3966. 독산역1번출구 B,7,88,37.46709442,126.88920593,ST-2642
16,3967. 혜명양로원 담장 옆(2),12,75,37.45191956,126.91375732,ST-2893
20,3969. 독산역 롯데캐슬 104동 앞,14,70,37.46237564,126.89179230,ST-2895
6,3970. 시흥4동주민센터 앞,8,133,37.45894241,126.90592957,ST-2910
5,3971. 순흥안씨묘 건너편,0,0,37.45838165,126.90807343,ST-2911
6,3972. 산기슭공원 앞,14,233,37.46272278,126.90721893,ST-2912
7,3973. 독산2동주민센터 앞,10,143,37.46322250,126.90357208,ST-2913
10,3974.  안천중학교,13,130,37.45936584,126.88677979,ST-2931
10,3975.현대시티아울렛 가산,10,100,37.47739792,126.88877869,ST-3029
5,3980. 금천현대홈타운 후문 서부샛길,19,380,37.46139526,126.89003754,ST-3032
10,3983. 금천구청역 1번 출구,2,20,37.45703506,126.89432526,ST-2932
5,3984. 가산롯데아이티캐슬,5,100,37.47636795,126.88083649,ST-2999
20,3985. 디폴리스 지식산업센터,2,10,37.48017502,126.87680054,ST-2964
5,3986.청년주택 독산동점,17,340,37.46754074,126.89282227,ST-3196
10,3987. LG전자가산A와 가산테라타워 사이,23,230,37.47520447,126.89012909,ST-3219
5,3988. 엘아르베뉴 102동 앞,22,440,37.47452545,126.88707733,ST-3236
10,4002. 상계주공 14단지 상가 앞,16,160,37.66963577,127.05942535,ST-2698
10,4004. 당고개입구오거리 당현천변,4,40,37.66260529,127.07557678,ST-2700
10,4005. 중계2차 한화꿈에그린 101동 인근,12,120,37.65955734,127.07525635,ST-2701
9,4007. 노원 을지대학교 병원,4,44,37.63666916,127.06969452,ST-2702
10,4008. 하계 어린이 공원,22,220,37.63341522,127.06916046,ST-2703
20,4009. 월계프라자,18,90,37.63284302,127.05213165,ST-2704
10,4011. 월계 센트럴 아이파크,27,270,37.62917328,127.05693054,ST-2705
20,4013. 중계 롯데마트,3,15,37.64584351,127.07075500,ST-2706
10,4014. 불암산역 3번 출구,8,80,37.67030334,127.07884216,ST-2707
10,4016. 노원 마들스타디움,31,310,37.64530945,127.05744171,ST-2754
20,4017. 월계 청백1단지 아파트 정류장,6,30,37.63459396,127.05206299,ST-2708
8,4018. 상계주공15단지 버스정류소,6,75,37.66782761,127.05683899,ST-2709
7,4019. 상계주공10단지 버스정류소,15,214,37.66214371,127.05819702,ST-2710
10,4020. 중계동 성모빌딩 앞 ,3,30,37.65116119,127.07659149,ST-2711
10,4021. 중계본동 입구,8,80,37.64426041,127.08331299,ST-2712
20,4023. 월계역 1번 출구,38,190,37.63441086,127.05886841,ST-2713
10,4024. 꿈의숲 SK뷰 아파트,11,110,37.62045288,127.05445099,ST-2714
10,4026. 상계주공1단지아파트,37,370,37.64795303,127.05793762,ST-2716
10,4027. 한내 행복발전소 옆,40,400,37.62741089,127.06214142,ST-2791
10,4028. 한일유앤아이아파트 105동 인근,8,80,37.65351868,127.07130432,ST-2717
10,4029. 청소년수련관 후문,62,620,37.63985062,127.05998993,ST-2718
10,4031. 청암예술학교 앞,5,50,37.65153503,127.07327271,ST-2729
10,4032. 불암주유소 앞,1,10,37.65149689,127.07704163,ST-2719
9,4033. 녹천역 4번 출구 옆,20,222,37.64292908,127.05194855,ST-2720
6,4035. 휴플러스 수락한신아파트 101동 앞,12,200,37.67436600,127.05947113,ST-2804
9,4036. 하계역 6번출구,4,44,37.63793945,127.06715393,ST-2792
15,4037. 물넘이교,30,200,37.65408325,127.07195282,ST-2835
10,4039. 서울시 북부여성발전센터,6,60,37.64304352,127.06213379,ST-2859
10,4040. 공릉로 26길,16,160,37.61965561,127.08146667,ST-2861
8,4041. 공릉역3번출구,16,200,37.62501907,127.07295227,ST-2896
10,4042. 상계문화정보도서관,19,190,37.67851257,127.05174255,ST-2914
10,4043. 상계주공13단지 1301동,4,40,37.66674042,127.06388855,ST-2954
4,4044. 공릉산 백세문 입구,1,25,37.62813568,127.08625793,ST-2955
8,4045. 은하수 공원,16,200,37.63000488,127.04409790,ST-2971
10,4054. 창동한신아파트 버스정류소,12,120,37.64601898,127.03527069,ST-2722
15,4058. 다락원체육공원 전망대 입구,5,33,37.69101334,127.04916382,ST-2723
9,4062. 평화도봉공원 주변,37,411,37.66252136,127.04270935,ST-2724
10,4064. 신창아파트 입구 앞,6,60,37.64051056,127.04082489,ST-2725
15,4065. 창동역 1번출구 앞,0,0,37.65373611,127.04929352,ST-2726
10,4073.방아골종합사회복지관,18,180,37.66927338,127.03243256,ST-2730
10,4074. 도봉구육아종합지원센터(창동),15,150,37.63342667,127.04116058,ST-2727
10,4076. 도봉통합복지센터 뒤 중랑천 변,29,290,37.65999603,127.05127716,ST-2549
6,4077. 도봉제1교,15,250,37.67984772,127.05038452,ST-2799
8,4078. 원당공원 앞,18,225,37.65854645,127.02767944,ST-2849
4,4080. 창동주공19단지앞 ,10,250,37.65242004,127.05229187,ST-2967
8,4083.도봉아이나라도서관 앞,5,63,37.65898895,127.04973602,ST-3026
10,4084. 도봉동실내스포츠센터,26,260,37.68125534,127.05047607,ST-3050
10,4086. 도봉로 534,9,90,37.65295410,127.03754425,ST-3091
10,4087. 우이교 교차로,8,80,37.64324570,127.03160095,ST-3092
15,4088. 김근태도서관,5,33,37.68750763,127.04263306,ST-3093
10,4089. 동부센트레빌 앞,9,90,37.66299057,127.03864288,ST-3119
15,4090. 녹천교 앞 사거리,6,40,37.64564514,127.05459595,ST-3175
15,4091. 방학역2번출구,16,107,37.66922379,127.04441833,ST-3172
10,4092. 도봉경찰서 교차로,4,40,37.65265656,127.05309296,ST-3177
6,4094.도봉여성센터,9,150,37.66334915,127.03045654,ST-3197
8,4095. 방학브라운스톤아파트,25,313,37.66289139,127.04540253,ST-3269
8,4096.창동역2번출구 하나은행365 앞,8,100,37.65283585,127.04550171,ST-3368
7,4102. 휘경1동주민센터 앞,28,400,37.59286499,127.06555939,ST-2496
10,4103. 휘경sk뷰아파트 앞,18,180,37.59383774,127.06781769,ST-2497
10,4104. 외대앞역 교차로,16,160,37.59436417,127.06459808,ST-2498
10,4105. 서울교통공사사거리 교통섬,3,30,37.56324005,127.05799103,ST-2499
10,4107. 장안동근린공원 입구,32,320,37.57677078,127.07189178,ST-2500
17,4108. 답십리파크자이아파트 앞,66,388,37.56769180,127.05789185,ST-2501
10,4110. 용두롯데캐슬리치아파트 앞,21,210,37.57958603,127.03024292,ST-2502
10,4113. 한국국방연구원 앞,23,230,37.59139633,127.04029846,ST-2504
10,4114. 휘경여중고삼거리,40,400,37.58392334,127.06827545,ST-2560
10,4116. 이문e편한세상아파트 앞,14,140,37.60460281,127.06692505,ST-2505
10,4117. 휘경119안전센터 앞,35,350,37.59087372,127.06536102,ST-2506
15,4121. 서울문화재단 앞,13,87,37.57130051,127.03362274,ST-2507
10,4122. 청계9가교차로 앞,47,470,37.57014847,127.02992249,ST-2508
10,4123. 배봉초교 교차로,15,150,37.57846832,127.06689453,ST-2509
5,4128.  종암초등학교 뒤(새울센스빌),5,100,37.58265686,127.03196716,ST-3155
8,4131. 베네스트 오피스텔 앞,38,475,37.57817078,127.03170013,ST-3165
10,4132. 이문삼익아파트 앞,17,170,37.59639740,127.06776428,ST-3173
7,4133.래미안허브리츠아파트 앞,25,357,37.57426071,127.03545380,ST-3198
10,4134. 제기동 현대아파트 앞,21,210,37.57994843,127.03532410,ST-3206
18,4135. 삼성생명 앞,26,144,37.57902145,127.04224396,ST-3258
7,4136. 롯데캐슬SKY-L65 D동 앞,35,500,37.57791901,127.04456329,ST-3286
10,4137. 답십리역 4번출구,6,60,37.56600189,127.05431366,ST-3316
7,4138. 조일빌딩 앞,32,457,37.57344437,127.04088593,ST-3317
5,4139. 답십리 사거리,32,640,37.57305527,127.05721283,ST-3328
7,4140. 신설동역 4번출구,13,186,37.57622528,127.02580261,ST-3333
6,4141. 우리은행장안지점 앞,16,267,37.56630707,127.06768799,ST-3334
6,4142. 현대썬앤빌 앞,44,733,37.56906891,127.06946564,ST-3353
5,4143.서울동물복지지원센터 동대문,13,260,37.58229828,127.02936554,ST-3356
10,4144.시립대학교 박물관 앞,16,160,37.58326340,127.05721283,ST-3363
5,4145.청량리동 주민센터,30,600,37.58307648,127.04862976,ST-3362
10,4152. 상도효성해링턴플레이스,14,140,37.50543213,126.94151306,ST-2649
10,4153. 흑석동효사정앞,5,50,37.51120377,126.96128082,ST-2650
10,4158. 노량진근린공원,5,50,37.50680542,126.92850494,ST-2651
10,4162. 노량진1동 청소년독서실,1,10,37.50785828,126.94713593,ST-2652
25,4167. 구로교 아래,6,24,37.48500824,126.90350342,ST-2653
10,4169. 신대방삼거리,20,200,37.49845505,126.92797852,ST-2654
7,4173. 중대후문 마을버스정류장,1,14,37.50444412,126.95025635,ST-2827
10,4175. 대방역2번출구,1,10,37.51262665,126.92741394,ST-2803
8,4177. 롯데캐슬 101동 앞,16,200,37.50157547,126.94590759,ST-3064
10,4178. 이수성결교회 옆,6,60,37.49814987,126.98368835,ST-3065
20,4179. 보라매병원역 1번출구,29,145,37.49267578,126.92433929,ST-3105
4,4180. 흑석동주민센터 입구,8,200,37.50682831,126.96673584,ST-3106
6,4181. 보라매공원역 2번출구,2,33,37.49582291,126.91781616,ST-3117
9,4202. 프런트원(공덕역4번출구 앞),5,56,37.54585266,126.95259857,ST-2528
7,4206. 광흥창역5번출구,4,57,37.54737854,126.93163300,ST-2530
10,4207. 아만티호텔 앞,4,40,37.55730820,126.91885376,ST-2531
10,4208. 스타벅스(동교동) 앞,1,10,37.55665970,126.91986847,ST-2532
7,4210. 가좌행복주택 앞,14,200,37.56949234,126.91184235,ST-2533
8,4211. 시석빌딩 앞,1,13,37.54836655,126.91671753,ST-2534
10,4212. 한화오벨리스크 앞,11,110,37.58332062,126.88156128,ST-2535
15,4213. 마포구중앙도서관 정문 앞,4,27,37.56415558,126.90814972,ST-2536
10,4214. JTBC 앞,1,10,37.57730484,126.89018250,ST-2537
10,4216. 망원정 앞,13,130,37.55006790,126.90480042,ST-2874
20,4217. 한강공원 망원나들목,15,75,37.55557632,126.89688873,ST-2905
13,4218. 디지털매직스페이스,1,8,37.58119965,126.88957977,ST-2974
10,4220. 신촌 청년주택,11,110,37.54985428,126.93203735,ST-2975
13,4221. 솔리스타오피스텔(공덕동주민센터),12,92,37.55015945,126.96052551,ST-2976
5,4222. 서울디자인고등학교 앞,12,240,37.54568481,126.94676971,ST-3008
15,4224. 서부운전면허시험장,3,20,37.57892227,126.88216400,ST-2977
14,4226. 마포프레스티지자이 1,11,79,37.55152893,126.94669342,ST-2978
10,4233. 코오롱아파트사거리,4,40,37.56306458,126.92149353,ST-2979
10,4234. 에스테반,0,0,37.54891968,126.95951843,ST-2980
7,4238. 상암한샘빌딩앞,1,14,37.57649231,126.89867401,ST-2981
8,4240. 아현문화건강센터,0,0,37.55235291,126.95147705,ST-2983
10,4244. 당인리발전소 공원 앞,15,150,37.54529572,126.91764832,ST-3017
5,4246. 상수역새마을금고,4,80,37.54758835,126.92464447,ST-3019
10,4247. 서울서부지방법원등기국앞,9,90,37.55184937,126.95478058,ST-3020
10,4248. 신촌 교보빌딩,2,20,37.55601120,126.94034576,ST-3021
5,4253. 홍은도담도서관,8,160,37.60169601,126.94916534,ST-2561
21,4255. 래미안 루센티아 아파트 108동 앞,22,105,37.57504272,126.91736603,ST-2897
5,4264. 홍남교 버스정류장,8,160,37.57675552,126.92827606,ST-3033
9,4266.국민연금공단충정로사옥,0,0,37.56184769,126.96414948,ST-3027
6,4267. 서대문역 2번 출구,8,133,37.56599045,126.96607208,ST-3051
8,4269. 연희IC 남측,1,13,37.56355667,126.92827606,ST-3062
5,4270. 우국한마음 아파트 맞은편,3,60,37.57913971,126.93450928,ST-3139
7,4271. 충정로역 1번 출구,0,0,37.55942535,126.96305847,ST-3107
7,4272. 홍남교 사거리,14,200,37.57601929,126.92683411,ST-3113
7,4273. 홍연2교 사거리,10,143,37.57716751,126.92906189,ST-3114
10,4274. 신촌 파랑고래 입구,4,40,37.55687714,126.93603516,ST-3140
10,4275.농협생명본사빌딩 서관,1,10,37.56233597,126.96909332,ST-3202
5,4277. 서대문우체국 정류소 옆,0,0,37.56325912,126.93024445,ST-3347
5,4278. 홍은2동주민센터,2,40,37.58026886,126.93424988,ST-3349
8,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),0,0,37.47171783,127.03888702,ST-2655
10,4304. 서울고앞,2,20,37.48339462,127.00736237,ST-2656
8,4305. 서일스포츠센터,18,225,37.49801636,127.02222443,ST-2657
10,4306. 서래공원 앞,1,10,37.50150681,127.00347900,ST-2658
10,4307. 고투몰 gate 15옆,22,220,37.50723267,127.00945282,ST-2659
5,4309. 서초케이타운앞,4,80,37.45766449,127.05931854,ST-2661
10,4310. 염곡동(염통골) 입구,19,190,37.46096802,127.05033112,ST-2662
10,4312. 반포미도2차아파트 옆,1,10,37.50320435,127.00653076,ST-2663
10,4313. 반포종합운동장,16,160,37.49979782,126.99646759,ST-2664
10,4315. 이투스교육 앞,2,20,37.48389053,127.02905273,ST-2666
25,4316. 고속터미널역 3번출구,0,0,37.50365829,127.00594330,ST-2667
5,4317. 양재근린공원,22,440,37.47039795,127.04241180,ST-2668
7,4319. 삼성전자R&D어린이집 뒤,2,29,37.46559143,127.02184296,ST-2562
12,4320. 비석공원,5,42,37.47853851,127.04114532,ST-2570
5,4322.서울추모공원 입구,9,180,37.45429993,127.04283142,ST-2853
10,4323. 내곡도서관,26,260,37.45199966,127.05391693,ST-2875
20,4324. 세화고등학교,14,70,37.50209427,126.99147034,ST-2934
11,4327. 몽마르뜨공원입구,16,145,37.49288940,127.00264740,ST-3009
8,4329. SC제일은행 양재동지점 앞,3,38,37.48573685,127.03315735,ST-2962
20,4332. 이수교차로,16,80,37.49817276,126.98448181,ST-3086
5,4333. 서울고등학교 건너편,6,120,37.48285294,127.00597382,ST-3144
14,4334. 인재개발원 데이터센터,17,121,37.48011780,127.02180481,ST-3157
10,4336. 서울교육청 교육연수원 앞,1,10,37.47342300,126.99777222,ST-3180
5,4337. 우면산등산로 입구,0,0,37.47691727,127.00611115,ST-3181
5,4338.새정이마을버스정류장 앞,4,80,37.43474579,127.06594849,ST-3216
5,4340. 방배래미안아트힐아파트 앞,4,80,37.47730637,127.00592041,ST-3220
5,4341. 영동1교 북단,5,100,37.47555923,127.03826141,ST-3221
5,4343. 헌인릉 입구,15,300,37.46063232,127.08097839,ST-3257
5,4344. 양재대로(구룡지하차도 앞),4,80,37.46949005,127.04788208,ST-3298
6,4345. 반포역 4번출구,11,183,37.50789642,127.01005554,ST-3310
7,4346.장학재단빌딩 앞,5,71,37.49971390,127.01212311,ST-3360
10,4347. 논현지하보도,12,120,37.50836945,127.02232361,ST-3332
5,4348. 사당역 1번출구,10,200,37.47597885,126.98390961,ST-3350
6,4349.삼성화재서초타워,9,150,37.49440765,127.02898407,ST-3361
5,4350.누리숲어린이공원 앞,6,120,37.50208664,127.02162170,ST-3379
8,4353. 코오롱디지털타워 3차앞,2,25,37.54655838,127.04998779,ST-2466
15,4360. 르노삼성자동차 성수사업소 앞,2,13,37.54824448,127.05957794,ST-2467
8,4362. 행당중학교 후문,0,0,37.55374527,127.04126740,ST-2468
4,4363. 신금호역 2번출구 앞,0,0,37.55507278,127.01988983,ST-2856
5,4367. kt 행당빌딩 앞,10,200,37.55862045,127.03435516,ST-2787
14,4370. 성동교 사거리,2,14,37.55141449,127.04475403,ST-2834
18,4373. 서울숲 지식산업센터,2,11,37.54127502,127.04849243,ST-3002
8,4377. 우영테크노센터 앞,0,0,37.54332352,127.05971527,ST-3003
8,4381. 더스페이스타워 앞,3,38,37.55140305,127.04636383,ST-3042
7,4382. 페코텍글로벌허브빌딩 앞,2,29,37.54753494,127.06682587,ST-3043
4,4383. 푸조비즈타워 앞,1,25,37.54808044,127.06461334,ST-3044
5,4385. 용답동 우체국 주변,19,380,37.56168747,127.06151581,ST-3099
5,4386. 현대자동차 동부서비스센터 주변,0,0,37.54697800,127.05796814,ST-3120
8,4387. 성수역 1번출구 주변,0,0,37.54555893,127.05336761,ST-3121
5,4389. 서울숲역3번출구,0,0,37.54255676,127.04423523,ST-3205
5,4390. 신답역 1번출구,0,0,37.57045364,127.04694366,ST-3228
5,4392. 답십리역 6번출구,2,40,37.56678009,127.05233002,ST-3267
10,4393. 상원삼거리 장안철교 아래,5,50,37.55105209,127.05222321,ST-3265
8,4396. 마장축산물시장 서문 인근,12,150,37.56911469,127.03754425,ST-3320
14,4397. 마장축산물시장 북문 건너편,11,79,37.57179642,127.03865814,ST-3321
12,4398. 유원지식산업센터 앞,0,0,37.54436493,127.05593109,ST-3325
7,4399. 더리브 세종타워 앞,0,0,37.54378128,127.05803680,ST-3326
10,4406. 장곡초등학교 앞,0,0,37.61745453,127.04844666,ST-2731
10,4408. 돌곶이역 앞,3,30,37.61131287,127.05759430,ST-2793
5,4411. 동산어린이공원 앞,27,540,37.60623932,127.03466034,ST-2898
8,4414. 안암역 3번 출구,5,63,37.58625031,127.03095245,ST-2935
7,4415. 미아초교버스승강장,2,29,37.61207962,127.02198029,ST-2970
5,4417. 성북청소년문화의집,7,140,37.61566925,127.00876617,ST-3045
8,4418. 종암동 동덕여대 제2생활관 앞,39,488,37.60108948,127.03331757,ST-3046
6,4419. 성북구 한예종 캠퍼스 본관,12,200,37.60665131,127.05618286,ST-3038
6,4420. 성북구 한예종 캠퍼스 별관,18,300,37.60289764,127.05847931,ST-3039
10,4421. 롯데캐슬클라시아 입구 앞,4,40,37.60696030,127.02606964,ST-3158
10,4423.현대백화점 미아점,20,200,37.60884857,127.02845764,ST-3203
10,4425. 하늘채코오롱아파트 앞,17,170,37.61924744,127.04558563,ST-3264
7,4428.돈암동부센트레빌상가,6,86,37.60254669,127.02561951,ST-3378
10,4452. 삼성SDS,1,10,37.51633835,127.09985352,ST-2571
15,4453. 위례중앙푸르지오 201동 앞,7,47,37.47434616,127.14326477,ST-2572
15,4454. 위례 포레샤인 1809동 부근,9,60,37.48687744,127.15269470,ST-2619
50,4457. 아산병원 기숙사 부근,0,0,37.52478027,127.10913086,ST-2574
10,4458. 가락2동주민센터 인근,5,50,37.49917603,127.12589264,ST-2575
8,4460. 올림픽훼미리아파트 112동 앞,3,38,37.48807144,127.11863708,ST-2576
7,4461. 한양3차아파트 3동 앞,2,29,37.50585175,127.12194061,ST-2577
8,4462. 가락중학교 앞,6,75,37.50223541,127.11728668,ST-2578
10,4463. 방이역 2번 출구,9,90,37.50801468,127.12594604,ST-2579
15,4464. 올림픽공원 북2문 A,8,53,37.52357483,127.12804413,ST-2580
10,4465. 건영아파트앞 사거리,9,90,37.48245621,127.12460327,ST-2581
15,4468. 가락1동주민센터 ,39,260,37.49579239,127.10811615,ST-2583
10,4469. 거여동 어울림아파트  102동앞,2,20,37.49198532,127.14373016,ST-2584
10,4472. 송파파크데일 1단지 115동 건너편,6,60,37.49763107,127.15966797,ST-2585
10,4473. 마천금호어울림 1차 102동앞,6,60,37.49808884,127.15429688,ST-2586
10,4474. 가락현대 1차 11동 앞,3,30,37.49146652,127.12664032,ST-2587
10,4475. 송파파인타운 4단지 403동,1,10,37.48174286,127.12878418,ST-2588
10,4478. 문정근린공원2,5,50,37.48611450,127.12667084,ST-2589
10,4479. 문정중학교,3,30,37.48827362,127.13068390,ST-2590
10,4480. 가락시장 남1문 사거리,3,30,37.49201584,127.11745453,ST-2591
25,4481. 올림픽공원 북2문 B,9,36,37.52397537,127.12751007,ST-2592
5,4483. 잠실나들목4,41,820,37.51611710,127.08466339,ST-2593
10,4484. 잠실나루역4번출구뒤,1,10,37.52080917,127.10362244,ST-2594
10,4485. 잠실나루역 고가하부,1,10,37.51988602,127.10433960,ST-2595
10,4486. 홈플러스 잠실점,2,20,37.51613998,127.10350800,ST-2596
10,"4488. 문현중,고등학교 사이",3,30,37.48051071,127.12862396,ST-2597
10,4490. 송파파인타운 10단지 1005동,3,30,37.47778320,127.13205719,ST-2598
10,4491. 장지역 1번출구,1,10,37.47953415,127.12678528,ST-2599
10,4493. 마천사거리 2,28,280,37.49900436,127.14694214,ST-2600
10,4496. 잠실 파크리오 120동 앞,2,20,37.51921082,127.10794067,ST-2601
20,4497. 아시아선수촌아파트 교차로,30,150,37.50679016,127.07926941,ST-2602
10,4499. 세양청마루 101동 앞,3,30,37.49236679,127.13655090,ST-2603
10,4507. 신정제일시장,6,60,37.52124786,126.85495758,ST-2759
10,4508. 유원목동아파트 103동 앞,43,430,37.52109528,126.87320709,ST-2760
15,4509. 서울영상고교 입구,55,367,37.52198029,126.85928345,ST-2761
13,4510. 신정네거리역 교차로,26,200,37.52175903,126.85228729,ST-2762
15,4512. 목동13_14단지 사거리,8,53,37.51406860,126.86998749,ST-2763
20,4514. 목동성당 앞,59,295,37.52319717,126.86930084,ST-2764
10,4515. 동문굿모닝탑,15,150,37.51481247,126.86117554,ST-2765
10,4517. 성보하이드로빌딩,9,90,37.52893829,126.83312225,ST-2767
10,4518. 청기와빌딩,18,180,37.52011108,126.84474945,ST-2768
10,4520. 대성유니드아파트,37,370,37.52091599,126.84095764,ST-2770
10,4522. 신곡시장,65,650,37.51779556,126.84161377,ST-2771
5,4523. 구립양천어르신요양센터,2,40,37.51351166,126.82681274,ST-2772
8,4526. 목동아파트2단지 222동 앞,35,438,37.53968811,126.87498474,ST-2773
15,4527. 목동신시가지아파트6단지,5,33,37.53684616,126.88475037,ST-2774
8,4528. 양천구청역 1번출구,3,38,37.51292038,126.86679840,ST-2692
10,4530. 방아다리어린이공원,8,80,37.53936005,126.82886505,ST-2794
10,4531. 목동아파트 613동 앞,57,570,37.53315735,126.88408661,ST-2844
10,4532. 목동현대아파트 후문 앞,16,160,37.52214050,126.87805939,ST-2879
10,4535. 목동12단지 아파트,53,530,37.51412201,126.86040497,ST-2960
23,4536. 양천해누리체육공원,3,13,37.51174164,126.87383270,ST-2961
6,4537. 서울남부지방검찰청 후문 ,2,33,37.52164078,126.86555481,ST-3047
10,4538. 양천공영차고지,16,160,37.50922012,126.83715820,ST-3048
8,4539. 목동7단지아파트 A상가,13,163,37.52624512,126.86578369,ST-3059
10,4540. 목동역 3번 출구,6,60,37.52653122,126.86445618,ST-3104
9,4541. 갈산문화예술센터,31,344,37.51097488,126.86984253,ST-3089
9,4543. 오목교역 6번 출구,37,411,37.52367020,126.87567139,ST-3163
8,4544.경창시장,31,388,37.52399445,126.84213257,ST-3215
10,4545. 청소년음악센터,6,60,37.51061249,126.84261322,ST-3224
30,4546. 목동운동장 주경기장,43,143,37.52937698,126.88307953,ST-3227
15,4547. 목동역 2번 출구,3,20,37.52649689,126.86406708,ST-3304
10,4552. 코레일유통본사,0,0,37.52617645,126.90197754,ST-2806
10,4553. 당산삼성2차아파트,13,130,37.52762222,126.89863586,ST-2807
10,4555. 대림우성2차아파트,3,30,37.49519348,126.90017700,ST-2808
10,4556. 리버뷰신안인스빌1차 후문,26,260,37.51374817,126.88851166,ST-2563
10,4557. 리버뷰신안인스빌2차 후문,20,200,37.51288223,126.89026642,ST-2564
10,4558. 대영중고 후문,9,90,37.50545502,126.90626526,ST-2809
10,4559. 신길역 2번출구,0,0,37.51756287,126.91698456,ST-2810
10,4560. 양평동성원아파트,3,30,37.53419113,126.89301300,ST-2811
10,4561. 양평역 1번출구,28,280,37.52572632,126.88600159,ST-2812
10,4563. 여의도 은하아파트,0,0,37.51850891,126.93448639,ST-2813
17,4564. 63스퀘어,0,0,37.52070999,126.93965912,ST-2814
10,4565. 영등포 신세계백화점,0,0,37.51803589,126.90364838,ST-2815
15,4566. 대림성원상떼빌아파트,37,247,37.50384140,126.89615631,ST-2816
10,4567. 한림대학교 강남성심병원 신관,12,120,37.49128342,126.90802002,ST-2817
10,4569. 힐스테이트클래시안아파트,27,270,37.50508881,126.91334534,ST-2819
10,4571. 문래동롯데캐슬아파트,45,450,37.51800156,126.88459778,ST-2820
10,4573. 두산위브아파트,17,170,37.51470184,126.91213989,ST-2821
9,4574. 영등포시장역 포레나영등포,2,22,37.52341461,126.90540314,ST-2822
10,4575. 대림동 e편한세상영등포아델포레,20,200,37.49582291,126.90835571,ST-2823
15,4576.보라매sk뷰 108동 앞,13,87,37.50160599,126.91744995,ST-2800
10,4578.보라매sk뷰,1,10,37.50400543,126.92028046,ST-2801
17,4579. 국회의사당 본관,0,0,37.53257370,126.91404724,ST-2643
17,4580. 국회제2의원회관,0,0,37.52974701,126.91316986,ST-2644
12,4581. 국회소통관,0,0,37.53050232,126.91289520,ST-2645
12,4582. 국회도서관,0,0,37.53054047,126.91817474,ST-2646
12,4583. 의정관,0,0,37.53214645,126.91747284,ST-2647
9,4584. 국회2문,0,0,37.52864075,126.91510773,ST-2648
6,4585. 국회6문,0,0,37.53271866,126.91799164,ST-2694
10,4588.양남사거리2,1,10,37.52194977,126.89049530,ST-2852
18,4589. KRX한국거래소(1),0,0,37.52347946,126.92711639,ST-2899
20,4591. 신길자이아파트,2,10,37.50601196,126.91588593,ST-2901
14,4592. 신길우성4차아파트,18,129,37.51283264,126.91763306,ST-2902
15,4594. 양평교 영등포대여소,14,93,37.53972626,126.89036560,ST-2920
14,4598. 오목교 동측 지하보도,22,157,37.52384186,126.88156128,ST-2958
15,4599. 대림우성아파트 사거리,11,73,37.49484634,126.90029144,ST-2959
10,4600. 서울 영등포구 우체국,9,90,37.52915192,126.89447784,ST-3011
10,4601.양평역2번출구 뒤,19,190,37.52556610,126.88584137,ST-3030
10,4603. 한강GS에클라트 건너편 교통섬,2,20,37.53200531,126.95555878,ST-2866
10,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",1,10,37.51758957,126.95922089,ST-2438
10,4607. 국립중앙박물관 -용산가족공원 앞,5,50,37.52087784,126.97971344,ST-2439
10,4608. 국립중앙박물관 정문 앞,2,20,37.52145767,126.97767639,ST-2440
10,4609. 파크타워 104동 앞,10,100,37.52330017,126.97206116,ST-2441
10,4610. 한남나인원 105동 앞,3,30,37.53591919,127.00541687,ST-2442
10,4611. 국제루터교회 앞,3,30,37.54143906,127.00376129,ST-2443
8,"4612. 한남 준 J,FSS 앞",0,0,37.53749847,127.00084686,ST-2444
7,4613. 서울갤러리아 앞,0,0,37.53597641,126.99937439,ST-2445
7,4615. 크라운호텔앞 버스정류소,1,14,37.53030014,126.99137878,ST-2446
15,4616. 신용산지하차도 앞,4,27,37.53248215,126.96411896,ST-2447
6,4617. 동원베네스트 건너편,4,67,37.52761078,126.95511627,ST-2448
10,4618. 풍전아파트 건너편,4,40,37.53237915,126.95252991,ST-2449
10,4619. 한강트럼프월드3차 앞,2,20,37.52301788,126.96240997,ST-2450
